STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,FREQ,Fréquence d'observation,TIME_PERIOD,Période de temps,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MEASURE,Unité de mesure,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie,BASE_PER,Période de base,METHODOLOGY,Méthode,DECIMALS,Decimals,PRICE_BASE,Ajustement,ADJUSTMENT,Base de prix
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2017-Q3,,2428732400000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2017-Q2,,2410890000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2017-Q1,,2389463600000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2016-Q4,,2373172000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2016-Q3,,2360928000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2016-Q2,,2358058400000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2016-Q1,,2363881600000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2015-Q4,,2354430800000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2015-Q3,,2349151600000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2015-Q2,,2342893600000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2015-Q1,,2341740000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2014-Q4,,2328520800000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2014-Q3,,2333176400000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2014-Q2,,2319190000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2014-Q1,,2315681600000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2013-Q4,,2317960400000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2013-Q3,,2301294800000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2013-Q2,,2301751200000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2013-Q1,,2281723600000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2012-Q4,,2280018800000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2012-Q3,,2279811200000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2012-Q2,,2274746400000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2012-Q1,,2284623600000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2011-Q4,,2283975200000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2011-Q3,,2276920400000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2011-Q2,,2269003200000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2011-Q1,,2269092000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2026-Q4,,2658818666169.58,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2026-Q3,,2651858665367.95,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2026-Q2,,2645067555439.66,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDPV,"Produit intérieur brut, en volume, aux prix du marché",Q,Trimestrielle,2026-Q1,,2638299571856.98,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,2020,,,,2,Two,L,Volumes chaînés,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2025-Q3,,2.92875238095238,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2025-Q2,,2.92875238095238,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2001-Q1,,4.90923333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2000-Q4,,5.23166666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2000-Q3,,5.40173333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2000-Q2,,5.3948,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2000-Q1,,5.5822,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2004-Q1,,4.1086,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2003-Q4,,4.35096666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2003-Q3,,4.12753333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2003-Q2,,3.94376666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2003-Q1,,4.11923333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2002-Q4,,4.5229,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2002-Q3,,4.705,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2002-Q2,,5.20526666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2002-Q1,,5.0707,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2001-Q4,,4.75243333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2001-Q3,,5.01726666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2001-Q2,,5.12593333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2010-Q4,,3.02126666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2010-Q3,,2.7757,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2010-Q2,,3.1824,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2010-Q1,,3.48346666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2009-Q4,,3.529,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2009-Q3,,3.6338,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2009-Q2,,3.7876,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2009-Q1,,3.63956666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2008-Q4,,3.9048,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2008-Q3,,4.48243333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2008-Q2,,4.47543333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2008-Q1,,4.0781,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2007-Q4,,4.32683333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2007-Q3,,4.44223333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2007-Q2,,4.3919,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2007-Q1,,4.0547,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2006-Q4,,3.7926,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2006-Q3,,3.89196666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2006-Q2,,3.98836666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2006-Q1,,3.51473333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2005-Q4,,3.38633333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2005-Q3,,3.23333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2005-Q2,,3.3703,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2005-Q1,,3.6395,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2004-Q4,,3.8229,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2004-Q3,,4.15566666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2004-Q2,,4.31116666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2025-Q1,,2.92875238095238,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2024-Q4,,3.02875238095238,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2024-Q3,,3.01208571428571,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2024-Q2,,3.05176666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2024-Q1,,2.80493333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2023-Q4,,3.09863333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2023-Q3,,3.13,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2023-Q2,,2.92473333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2023-Q1,,2.82646666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2022-Q4,,2.6576,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2022-Q3,,1.934,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2022-Q2,,1.6197,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2022-Q1,,0.591933333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2021-Q4,,0.116533333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2021-Q3,,-0.028366666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2021-Q2,,0.118933333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2021-Q1,,-0.175333333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
